total confirmed,greece,0,4,1314,2591,2917,2937
total confirmed,grenada,0,0,9,20,23,23
total confirmed,guatemala,0,0,38,599,5087,5586
total confirmed,guinea,0,0,22,1495,3706,3886
total confirmed,guinea-bissau,0,0,8,205,1256,1339
total confirmed,guyana,0,0,12,82,153,153
total confirmed,haiti,0,0,15,81,2124,2226
total confirmed,holy see,0,0,6,11,12,12
total confirmed,honduras,0,0,141,771,5202,5527
total confirmed,hungary,0,0,492,2775,3876,3921
total confirmed,iceland,0,1,1135,1797,1806,1806
total confirmed,india,1,3,1397,34863,190609,207191
total confirmed,indonesia,0,0,1528,10118,26473,27549
total confirmed,iran,0,593,44605,94640,151466,157562
total confirmed,iraq,0,13,694,2085,6439,7387
total confirmed,ireland,0,1,3235,20612,24990,25066
total confirmed,israel,0,7,5358,15946,17071,17285
total confirmed,italy,2,1128,105792,205463,232997,233515
total confirmed,jamaica,0,0,36,422,586,590
total confirmed,japan,15,241,1953,14088,16751,16837
total confirmed,jordan,0,0,274,453,739,755
total confirmed,kazakhstan,0,0,343,3402,10858,11571
total confirmed,kenya,0,0,59,396,1962,2093
total confirmed,|korea, south|,11,3150,9786,10774,11503,11590
total confirmed,kosovo,0,0,112,806,1064,1064
total confirmed,kuwait,0,45,289,4024,27043,28649
total confirmed,kyrgyzstan,0,0,107,746,1748,1845
total confirmed,laos,0,0,9,19,19,19
total confirmed,latvia,0,0,398,858,1066,1071
total confirmed,lebanon,0,4,470,725,1220,1242
total confirmed,lesotho,0,0,0,0,2,2
total confirmed,liberia,0,0,3,141,288,311
total confirmed,libya,0,0,10,61,156,182
total confirmed,liechtenstein,0,0,68,82,82,82
total confirmed,lithuania,0,1,537,1385,1675,1682
total confirmed,luxembourg,0,1,2178,3784,4018,4020
total confirmed,ms zaandam,0,0,2,9,9,9
total confirmed,madagascar,0,0,57,128,771,845
total confirmed,malawi,0,0,0,37,284,358
total confirmed,malaysia,8,25,2766,6002,7819,7877
total confirmed,maldives,0,0,18,468,1773,1841
total confirmed,mali,0,0,28,490,1265,1351
total confirmed,malta,0,0,169,465,618,620
