Country/Region,Lat,Long,1/22/20,1/23/20,1/24/20,1/25/20,1/26/20,1/27/20,1/28/20,1/29/20,1/30/20,1/31/20,2/1/20,2/2/20,2/3/20,2/4/20,2/5/20,2/6/20,2/7/20,2/8/20,2/9/20,2/10/20,2/11/20,2/12/20,2/13/20,2/14/20,2/15/20,2/16/20,2/17/20,2/18/20,2/19/20,2/20/20,2/21/20,2/22/20,2/23/20,2/24/20,2/25/20,2/26/20,2/27/20,2/28/20,2/29/20,3/1/20,3/2/20,3/3/20,3/4/20,3/5/20,3/6/20,3/7/20,3/8/20,3/9/20,3/10/20,3/11/20,3/12/20,3/13/20,3/14/20,3/15/20,3/16/20,3/17/20,3/18/20,3/19/20,3/20/20,3/21/20,3/22/20,3/23/20,3/24/20,3/25/20,3/26/20,3/27/20,3/28/20,3/29/20,3/30/20,3/31/20,4/1/20,4/2/20,4/3/20,4/4/20,4/5/20,4/6/20,4/7/20,4/8/20,4/9/20,4/10/20,4/11/20,4/12/20,4/13/20,4/14/20,4/15/20,4/16/20,4/17/20,4/18/20,4/19/20,4/20/20,4/21/20,4/22/20,4/23/20,4/24/20,4/25/20,4/26/20,4/27/20,4/28/20,4/29/20,4/30/20,5/1/20,5/2/20,5/3/20,5/4/20,5/5/20,5/6/20,5/7/20,5/8/20,5/9/20,5/10/20,5/11/20,5/12/20,5/13/20,5/14/20,5/15/20,5/16/20,5/17/20,5/18/20,5/19/20,5/20/20,5/21/20,5/22/20,5/23/20,5/24/20,5/25/20,5/26/20,5/27/20,5/28/20,5/29/20,5/30/20,5/31/20,6/1/20,6/2/20,January,February,March,April,May,June
Croatia,45.1,15.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,15.0,8.0,7.0,15.0,0.0,6.0,15.0,4.0,27.0,6.0,5.0,37.0,12.0,40.0,12.0,92.0,50.0,27.0,15.0,58.0,56.0,71.0,15.0,94.0,62.0,30.0,68.0,14.0,99.0,52.0,69.0,63.0,66.0,56.0,60.0,73.0,42.0,26.0,33.0,38.0,41.0,40.0,48.0,37.0,38.0,20.0,24.0,26.0,16.0,19.0,44.0,23.0,10.0,21.0,11.0,0.0,33.0,12.0,4.0,8.0,11.0,1.0,4.0,8.0,4.0,9.0,5.0,11.0,0.0,0.0,67.0,1281.0,724.0,16.0
Cuba,22.0,-80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,4.0,4.0,1.0,2.0,0.0,0.0,3.0,9.0,0.0,1.0,23.0,26.0,15.0,29.0,11.0,19.0,20.0,21.0,35.0,28.0,30.0,24.0,32.0,24.0,51.0,21.0,64.0,24.0,50.0,42.0,64.0,33.0,51.0,62.0,49.0,78.0,47.0,30.0,47.0,62.0,53.0,36.0,48.0,49.0,57.0,42.0,35.0,35.0,10.0,33.0,35.0,30.0,28.0,40.0,18.0,15.0,5.0,15.0,10.0,26.0,35.0,14.0,17.0,1.0,0.0,0.0,8.0,673.0,1128.0,18.0
Cyprus,35.1264,33.4299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,11.0,0.0,0.0,7.0,1.0,5.0,0.0,0.0,5.0,4.0,8.0,2.0,5.0,1.0,5.0,3.0,4.0,0.0,0.0,0.0,12.0,0.0,2.0,2.0,0.0,17.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,148.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,0.0,1.0,0.0,0.0,48.0,0.0,32.0,0.0,34.0,0.0,0.0,0.0,1.0,45.0,0.0,33.0,0.0,0.0,0.0,0.0,190.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,23.0,273.0,494.0,0.0
Czechia,49.8175,15.473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,14.0,20.0,16.0,6.0,5.0,6.0,18.0,25.0,51.0,61.0,68.0,45.0,65.0,53.0,55.0,123.0,177.0,153.0,202.0,53.0,71.0,261.0,194.0,236.0,163.0,219.0,82.0,92.0,281.0,122.0,160.0,206.0,58.0,89.0,126.0,220.0,199.0,199.0,166.0,42.0,34.0,27.0,237.0,178.0,158.0,194.0,140.0,41.0,40.0,179.0,85.0,104.0,96.0,99.0,19.0,34.0,104.0,88.0,100.0,90.0,40.0,46.0,12.0,84.0,44.0,0.0,0.0,45.0,3269.0,3244.0,128.0
Denmark,189.8634,-40.014300000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,5.0,9.0,7.0,0.0,16.0,0.0,4.0,894.0,201.0,115.0,92.0,50.0,60.0,132.0,142.0,120.0,46.0,182.0,180.0,112.0,286.0,236.0,278.0,368.0,460.0,297.0,171.0,390.0,387.0,297.0,142.0,143.0,136.0,154.0,165.0,245.0,183.0,183.0,160.0,99.0,101.0,208.0,197.0,218.0,218.0,166.0,124.0,111.0,252.0,83.0,142.0,154.0,148.0,120.0,74.0,115.0,120.0,107.0,121.0,72.0,64.0,64.0,80.0,62.0,74.0,60.0,87.0,35.0,50.0,77.0,0.0,0.0,77.0,6664.0,3819.0,127.0
Diamond Princess,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,285.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,262.0,10.0,0.0,0.0,6.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,593.0,42.0,6.0,0.0
Djibouti,11.8251,42.5903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,1.0,0.0,0.0,16.0,0.0,11.0,0.0,0.0,5.0,12.0,18.0,2.0,3.0,0.0,26.0,0.0,10.0,71.0,69.0,78.0,43.0,38.0,66.0,21.0,101.0,43.0,30.0,14.0,0.0,27.0,32.0,10.0,44.0,25.0,10.0,13.0,25.0,14.0,14.0,5.0,30.0,15.0,22.0,46.0,15.0,19.0,3.0,9.0,0.0,0.0,15.0,0.0,106.0,56.0,0.0,45.0,218.0,17.0,86.0,0.0,0.0,0.0,642.0,862.0,103.0
Dominica,15.415,-61.371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,3.0,0.0
Dominican Republic,18.7357,-70.1627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,7.0,0.0,0.0,1.0,16.0,3.0,14.0,30.0,18.0,10.0,23.0,21.0,10.0,46.0,7.0,53.0,44.0,51.0,53.0,47.0,118.0,0.0,182.0,59.0,88.0,83.0,172.0,63.0,73.0,86.0,94.0,125.0,165.0,134.0,55.0,104.0,222.0,298.0,179.0,107.0,351.0,0.0,130.0,206.0,169.0,2121.0,766.0,0.0,529.0,224.0,206.0,282.0,279.0,152.0,249.0,256.0,162.0,314.0,291.0,1002.0,334.0,182.0,0.0,0.0,5.0,1296.0,9258.0,516.0
Ecuador,-1.8312,-78.1834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,4.0,7.0,0.0,35.0,0.0,0.0,0.0,40.0,199.0,29.0,43.0,90.0,96.0,99.0,84.0,58.0,0.0,170.0,53.0,89.0,57.0,55.0,66.0,38.0,0.0,0.0,191.0,0.0,0.0,1.0,355.0,219.0,1168.0,133.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,100.0,0.0,0.0,0.0,3.0,14443.0,0.0,422.0,0.0,765.0,0.0,402.0,0.0,427.0,0.0,0.0,54.0,1504.0,18034.0,427.0
Egypt,26.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,-6.0,6.0,5.0,0.0,0.0,7.0,2.0,15.0,0.0,24.0,15.0,7.0,14.0,5.0,11.0,18.0,7.0,22.0,22.0,15.0,25.0,6.0,12.0,17.0,29.0,43.0,36.0,42.0,163.0,0.0,0.0,0.0,7.0,50.0,55.0,31.0,89.0,49.0,65.0,69.0,71.0,39.0,62.0,60.0,68.0,31.0,46.0,79.0,62.0,40.0,70.0,98.0,85.0,72.0,58.0,57.0,73.0,97.0,154.0,160.0,140.0,173.0,151.0,222.0,268.0,302.0,252.0,223.0,157.0,254.0,179.0,93.0,127.0,178.0,154.0,152.0,182.0,344.0,410.0,380.0,0.0,1.0,156.0,1224.0,4656.0,790.0
El Salvador,13.7942,-88.8965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,4.0,5.0,1.0,4.0,2.0,1.0,3.0,5.0,3.0,5.0,5.0,1.0,2.0,2.0,15.0,4.0,8.0,0.0,8.0,6.0,8.0,9.0,13.0,5.0,17.0,13.0,26.0,25.0,14.0,33.0,5.0,19.0,17.0,32.0,24.0,25.0,31.0,12.0,24.0,23.0,10.0,28.0,35.0,7.0,26.0,0.0,63.0,139.0,15.0,104.0,111.0,13.0,16.0,9.0,23.0,97.0,0.0,0.0,0.0,119.0,921.0,120.0
Equatorial Guinea,1.5,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,143.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,191.0,0.0
Eritrea,15.1794,39.7823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,5.0,2.0,0.0,0.0,6.0,0.0,7.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,13.0,0.0
Estonia,58.5953,25.0136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,1.0,0.0,3.0,9.0,0.0,0.0,6.0,7.0,12.0,3.0,11.0,3.0,0.0,7.0,3.0,11.0,10.0,0.0,5.0,4.0,13.0,2.0,16.0,12.0,17.0,2.0,1.0,4.0,15.0,8.0,14.0,22.0,5.0,0.0,7.0,-4.0,13.0,4.0,3.0,3.0,0.0,2.0,3.0,9.0,431.0,43.0,3.0,1.0,26.0,0.0,132.0,14.0,11.0,4.0,0.0,0.0,18.0,532.0,20.0,18.0,6.0,6.0,14.0,9.0,13.0,36.0,12.0,2.0,1.0,7.0,0.0,0.0,26.0,223.0,1375.0,8.0
Eswatini,-26.5225,31.4659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,13.0,1.0,0.0,20.0,3.0,15.0,6.0,1.0,5.0,9.0,10.0,15.0,7.0,0.0,37.0,2.0,6.0,4.0,0.0,0.0,0.0,21.0,5.0,4.0,0.0,0.0,0.0,12.0,177.0,9.0
Ethiopia,9.145,40.4897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,-4.0,0.0,0.0,0.0,1.0,0.0,3.0,-2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,4.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,4.0,4.0,12.0,9.0,0.0,8.0,1.0,7.0,3.0,6.0,0.0,16.0,2.0,0.0,2.0,2.0,2.0,6.0,1.0,2.0,0.0,4.0,1.0,0.0,3.0,4.0,2.0,1.0,5.0,23.0,1.0,7.0,8.0,14.0,10.0,6.0,11.0,1.0,8.0,14.0,0.0,0.0,2.0,57.0,150.0,22.0
Fiji,-17.7134,178.065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,5.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,3.0,0.0
Finland,64.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,290.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1400.0,0.0,0.0,0.0,300.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0,300.0,0.0,200.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0,300.0,0.0,0.0,700.0,0.0,0.0,0.0,0.0,-200.0,0.0,0.0,0.0,0.0,300.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,2990.0,2500.0,0.0
France,91.3624,59.71919999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2194.0,0.0,1044.0,657.0,1048.0,752.0,17.0,1502.0,738.0,1549.0,1540.0,1495.0,1587.0,1437.0,777.0,1079.0,2095.0,1929.0,1961.0,1782.0,1468.0,806.0,532.0,804.0,2150.0,1857.0,1608.0,1563.0,595.0,831.0,1772.0,1476.0,1431.0,1405.0,1101.0,309.0,610.0,1373.0,1342.0,1248.0,736.0,451.0,222.0,591.0,1366.0,1237.0,1112.0,701.0,256.0,179.0,508.0,1063.0,888.0,933.0,843.0,0.0,765.0,516.0,835.0,794.0,504.0,351.0,338.0,70.0,582.0,680.0,705.0,607.0,612.0,465.0,87.0,85.0,372.0,0.0,12.0,9501.0,39963.0,18997.0,457.0
Gabon,-0.8037,11.6094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,9.0,8.0,0.0,2.0,4.0,0.0,13.0,10.0,14.0,0.0,0.0,18.0,0.0,8.0,0.0,0.0,17.0,0.0,0.0,0.0,17.0,10.0,15.0,30.0,37.0,25.0,0.0,57.0,17.0,47.0,0.0,37.0,57.0,0.0,103.0,31.0,38.0,37.0,41.0,13.0,0.0,0.0,57.0,0.0,0.0,0.0,67.0,655.0,57.0
Gambia,13.4432,-15.3101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,12.0,0.0
